rally_id,player,type,player_location_area,opponent_location_area,hit_area,backhand,aroundhead,player_location_x,player_location_y,opponent_location_x,opponent_location_y,ball_round,set,match_id,getpoint_player,roundscore_A,roundscore_B,consecutive_points,score_diff
2,A,8,7.0,8.0,1,1,0,0.7093583034524069,0.47504118643665966,0.6757077432903108,-0.6702755868928524,11,1,1,,2,1,2,2
2,B,4,8.0,8.0,3,0,0,-0.5315821272802366,-1.3719453406716668,-0.050175850127641364,1.2593724427023638,12,1,1,,2,1,2,2
2,A,5,8.0,8.0,8,1,0,0.7125708020988131,1.1405640988561185,-0.1812708430769839,-1.2925914617813623,13,1,1,,2,1,2,2
2,B,8,8.0,8.0,8,1,0,0.7321835403122325,-0.5570285995211472,0.3837500935212668,1.0459583804195471,14,1,1,,2,1,2,2
2,A,9,9.0,8.0,8,0,0,-0.6225732840317648,1.5461022327820917,-0.14706326356956334,-0.9316239302548471,15,1,1,,2,1,2,2
2,B,6,8.0,8.0,8,0,0,-0.5574961671852533,-0.6525677165918896,-0.35113429357857256,1.220769620900293,16,1,1,,2,1,2,2
2,A,5,8.0,8.0,8,1,0,0.35811477708976136,1.0772575966043536,0.1046860602451435,-0.83526070533199,17,1,1,,2,1,2,2
2,B,2,8.0,8.0,9,0,0,-0.6800260351643709,-1.256279810104488,-0.17559395055583663,1.1220512263182758,18,1,1,,2,1,2,2
2,A,2,9.0,8.0,4,0,0,-0.8033164550535346,1.5524607047601957,-0.10975800763557131,-0.9194562362611908,19,1,1,,2,1,2,2
2,B,4,9.0,8.0,9,0,0,-0.8061114212509191,-1.4124939461358494,-0.20487948154445684,1.1527650551400523,20,1,1,,2,1,2,2
2,A,5,8.0,9.0,8,1,0,0.5777419997599519,1.0308554833423258,-0.4976310967742827,-1.4906654070125398,21,1,1,,2,1,2,2
2,B,8,8.0,8.0,2,1,0,0.6452906810128615,-0.5462221291282038,0.44493618960437165,1.0303899840123052,22,1,1,,2,1,2,2
2,A,2,9.0,8.0,4,0,0,-0.4956700286677616,1.683350320709226,-0.013061831077317404,-0.9190466581779783,23,1,1,,2,1,2,2
2,B,4,5.0,8.0,3,0,0,-0.9829997109201896,-1.2960994728192814,-0.2327677188444904,1.2362462047909126,24,1,1,,2,1,2,2
2,A,5,8.0,3.0,8,0,0,-0.2386581702126307,1.2362260181325002,-1.4573626015825918,-1.5083096895027992,25,1,1,,2,1,2,2
2,B,3,8.0,8.0,5,0,0,-0.6944852389371915,-0.641763327791752,-0.5160610335496288,1.1208698334801774,26,1,1,,2,1,2,2
2,A,9,6.0,8.0,9,1,0,0.9349354272401904,1.5092855525996995,0.33963112173799664,-1.0021940377416838,27,1,1,B,2,1,2,2
3,B,1,8.0,8.0,7,1,0,0.14849407873308723,-0.8115260507762526,-0.4374759701417468,1.0114498091076385,1,1,1,,3,1,0,1
3,A,7,8.0,8.0,8,1,0,-0.6327900784181432,0.8074982932721415,-0.027912253927729787,-0.9311187030386906,2,1,1,,3,1,0,1
3,B,7,7.0,8.0,5,0,0,-0.7392012728432246,-0.45248806555185767,-0.34866508729359746,0.9558247849703712,3,1,1,,3,1,0,1
3,A,7,2.0,8.0,2,0,0,-0.9374847732778291,0.5491266936132794,-0.5290457038160751,-0.6638458825474265,4,1,1,,3,1,0,1
3,B,3,7.0,8.0,1,0,0,-0.750178454110468,-0.5075128965114919,-0.6916755921744759,0.6805486172486036,5,1,1,,3,1,0,1
3,A,5,8.0,1.0,8,1,0,-0.5857831930539724,0.7658320371195823,-1.032362781426661,-0.12588498353226552,6,1,1,A,3,1,0,1
6,A,1,8.0,8.0,7,1,0,0.05434031372213263,0.8760499923035674,-0.3924485920381718,-0.92065363487428,1,1,1,,5,2,1,2
6,B,3,8.0,8.0,8,1,0,-0.4347224526294752,-0.6634554599679033,-0.10489966256974045,0.9727419040247476,2,1,1,,5,2,1,2
6,A,9,4.0,8.0,9,0,0,-0.8895074813735078,1.5936614712001145,-0.16208799362821416,-0.94372526986352,3,1,1,,5,2,1,2
6,B,9,8.0,8.0,8,0,0,-0.5704179017988109,-0.9094236688636151,-0.4681591036859851,1.354050724017054,4,1,1,A,5,2,1,2
7,A,1,8.0,8.0,7,1,0,-0.10569201513236723,0.8508148464690777,0.7094979180610216,-0.8327177858804179,1,1,1,,6,2,2,3
7,B,6,8.0,8.0,8,1,0,0.29591681650962215,-0.6037256874473469,0.01700014882517183,0.932918702520853,2,1,1,,6,2,2,3
7,A,6,8.0,8.0,8,0,0,-0.20662201662010032,1.0596197528683913,-0.006330274363100776,-0.7537658081720527,3,1,1,,6,2,2,3
7,B,6,8.0,8.0,8,0,0,-0.07979676166479174,-0.8478532362784605,-0.3019567389721911,1.090566084685813,4,1,1,,6,2,2,3
7,A,5,8.0,8.0,8,1,0,-0.18193468543647973,1.0987669798722084,-0.020533750692740542,-0.9070969838927937,5,1,1,,6,2,2,3
7,B,3,8.0,8.0,8,1,0,0.023447625075944972,-0.8238129723896149,-0.11618006471420156,1.0834154966793559,6,1,1,A,6,2,2,3
9,B,1,8.0,8.0,7,1,0,0.1627271489852439,-0.7880237279652249,-0.4492043713885864,1.0193397335867982,1,1,1,,7,3,0,3
9,A,8,8.0,8.0,8,1,0,-0.6227210496612477,0.8654304575725978,-0.10195775388519428,-0.8479465099537187,2,1,1,,7,3,0,3
9,B,9,9.0,8.0,5,0,0,-0.5249661767515467,-1.3981079133410574,-0.18156630800003087,1.122030502728057,3,1,1,,7,3,0,3
9,A,7,8.0,8.0,7,1,0,0.24380718996435088,0.9093878134634282,-0.20201774470939393,-1.1278753179134167,4,1,1,,7,3,0,3
9,B,3,8.0,8.0,8,1,0,0.5657470335402711,-0.5354097595053373,0.17993317442241064,1.0056733796171855,5,1,1,,7,3,0,3
9,A,9,5.0,8.0,8,1,0,1.0916504466144512,1.4886537975304244,0.4273598913747994,-0.9532861617160163,6,1,1,,7,3,0,3
9,B,6,8.0,8.0,8,1,0,0.5744026069360892,-0.9165583223715243,0.7809037112169287,1.4018548281134773,7,1,1,,7,3,0,3
9,A,5,8.0,8.0,8,0,0,0.03922736493281701,1.1382315507548892,0.17287264204904076,-0.9182590915148809,8,1,1,,7,3,0,3
9,B,7,8.0,8.0,8,0,0,-0.18007320039263333,-0.6056857789252333,0.03444112232838674,1.0210364013816946,9,1,1,A,7,3,0,3
10,A,1,8.0,8.0,7,1,0,-0.08105413424975855,0.8426496358057639,0.7298288608688356,-0.8090869757587921,1,1,1,,7,4,1,4
10,B,3,8.0,8.0,8,1,0,0.3468361333680039,-0.6148058864359885,-0.007831265587131427,1.0129583156605448,2,1,1,,7,4,1,4
10,A,9,9.0,8.0,8,0,0,-0.7183533339442872,1.552741737906567,-0.1465031034792048,-0.871850084266755,3,1,1,,7,4,1,4
10,B,5,8.0,8.0,8,0,0,-0.534520276499092,-0.779258811094226,-0.3072214328087243,1.3031306105795515,4,1,1,,7,4,1,4
10,A,7,8.0,8.0,8,0,0,-0.7290589046174037,0.7653158191487966,-0.3545432493959075,-0.8965551230335794,5,1,1,,7,4,1,4
10,B,7,7.0,8.0,5,0,0,-0.7747246250733668,-0.4526322766918452,-0.4113013752309148,0.9151908235939873,6,1,1,,7,4,1,4
10,A,8,7.0,8.0,2,0,0,-0.7933174115263828,0.5935950718876241,-0.3781639301582554,-0.709060570266684,7,1,1,,7,4,1,4
10,B,2,3.0,8.0,3,0,0,-0.9162887727502814,-1.4261582461105011,-0.15777736559205208,1.1143734712936162,8,1,1,,7,4,1,4
10,A,9,9.0,8.0,4,0,0,-0.7035670779643649,1.5942736152100885,-0.1772959032370914,-0.9679492664646254,9,1,1,,7,4,1,4
10,B,3,8.0,8.0,5,0,0,-0.6217839617515413,-0.8976846810832638,-0.27842481481095976,1.2884039999064474,10,1,1,,7,4,1,4
10,A,9,4.0,8.0,4,0,0,-0.9643479481106755,1.5310195371422513,-0.2071899884096046,-0.9680764299944347,11,1,1,,7,4,1,4
10,B,5,8.0,8.0,5,0,0,-0.6804492536409088,-0.8860036526826386,-0.3717837886455428,1.2955051831977489,12,1,1,,7,4,1,4
10,A,7,6.0,8.0,2,0,0,-0.9096855853424116,0.8889853762475243,-0.2664760879719333,-0.9441683702857562,13,1,1,,7,4,1,4
10,B,3,7.0,8.0,8,0,0,-0.8395424280391669,-0.4638431448370722,-0.39674464259964004,0.9717128550623144,14,1,1,,7,4,1,4
10,A,9,8.0,8.0,8,0,0,-0.6911547071244791,1.4685356238867087,-0.2803192238061359,-0.8962413970864889,15,1,1,,7,4,1,4
10,B,6,8.0,8.0,8,0,0,-0.45846382803191427,-0.8969943687049868,-0.20275505366866856,1.2663240184061095,16,1,1,,7,4,1,4
10,A,5,8.0,8.0,8,1,0,0.18844765567375185,1.1310386142204536,-0.035459283282837255,-0.859510518723579,17,1,1,,7,4,1,4
10,B,3,8.0,8.0,7,1,0,0.6628106784405933,-0.5909516308795867,0.4185859090531383,1.0696434669785209,18,1,1,,7,4,1,4
10,A,2,4.0,8.0,9,0,0,-0.8791492587855669,1.5313020174155039,-0.12463496506213494,-0.9195192509110323,19,1,1,,7,4,1,4
10,B,2,8.0,8.0,9,0,1,0.40105716273245695,-1.2133617382621744,-0.09686372343094193,1.3112377870351317,20,1,1,,7,4,1,4
10,A,4,3.0,8.0,8,0,1,0.9678384326719344,1.606643255632953,0.202189511217357,-1.2142261743714085,21,1,1,,7,4,1,4
10,B,7,8.0,8.0,8,1,0,0.697679251650372,-0.9763452557608003,0.6571446440747517,1.3651534173378082,22,1,1,,7,4,1,4
10,A,5,8.0,8.0,7,0,0,-0.22716526063547418,0.9401360293358424,0.11528945768356272,-1.03985440082806,23,1,1,,7,4,1,4
10,B,8,8.0,8.0,8,1,0,-0.2810626334994127,-0.6061016458975645,-0.044106666084493755,0.9729562608725164,24,1,1,,7,4,1,4
10,A,2,9.0,8.0,6,0,0,-0.534128146374121,1.6017024240033286,-0.13940840404489985,-0.9075999696013474,25,1,1,,7,4,1,4
10,B,2,8.0,8.0,3,0,0,-0.8625516728574122,-1.334347220010591,-0.16917790387489168,1.1528885240571867,26,1,1,,7,4,1,4
10,A,9,9.0,8.0,6,0,0,-0.6911738577883025,1.6080451753713294,-0.13245603236608494,-0.9677585265164629,27,1,1,,7,4,1,4
10,B,7,8.0,8.0,5,0,0,-0.8272167031386821,-0.7688242009137571,-0.4075244064257542,1.2805311791920644,28,1,1,,7,4,1,4
10,A,8,7.0,8.0,7,0,0,-0.7756935568631369,0.5761371324038352,-0.4630222496001389,-0.8258561741086714,29,1,1,,7,4,1,4
10,B,2,9.0,8.0,9,0,1,0.8208677570232804,-1.392166642940763,0.17178760284775382,1.0844189161338555,30,1,1,,7,4,1,4
10,A,2,8.0,8.0,6,0,0,-0.5128828796961188,1.4833042792464564,0.017312094056935082,-1.0157756995766387,31,1,1,,7,4,1,4
10,B,4,3.0,8.0,5,0,0,-0.9453314559620369,-1.399963642883914,-0.19783261148951542,1.2137400293438827,32,1,1,,7,4,1,4
10,A,5,8.0,9.0,8,1,0,0.7482158949760955,0.9516506536086666,-0.548921034664529,-1.4113572949442306,33,1,1,,7,4,1,4
10,B,8,8.0,8.0,8,1,0,0.7474268247375573,-0.5681534714147446,0.45748703049631023,1.0225204808933928,34,1,1,,7,4,1,4
10,A,2,9.0,8.0,4,0,0,-0.4005871316766854,1.5676675671476705,0.016153983511983938,-0.8356329366913844,35,1,1,,7,4,1,4
10,B,2,5.0,8.0,3,0,0,-1.0196653765997055,-1.361044369618244,-0.15170478834070808,1.1221341197507357,36,1,1,,7,4,1,4
10,A,2,4.0,8.0,4,0,0,-0.9483409512611257,1.6208839527287573,-0.3441184899409487,-1.0541150970558466,37,1,1,,7,4,1,4
10,B,2,9.0,8.0,5,0,0,-0.788729778520564,-1.386159313707908,-0.1695103816881892,1.1297975663802664,38,1,1,,7,4,1,4
10,A,2,9.0,8.0,4,0,0,-0.6210611216411763,1.5669394509313144,-0.14152875572148138,-1.1526384275370278,39,1,1,,7,4,1,4
10,B,2,9.0,8.0,3,0,0,-0.8509347081240561,-1.38643361549959,-0.25920938968372953,1.1217610876062707,40,1,1,,7,4,1,4
10,A,9,9.0,8.0,4,0,0,-0.7555771070768686,1.6419517847346825,-0.21524085836971754,-1.0045619393571357,41,1,1,B,7,4,1,4
11,B,1,8.0,8.0,7,1,0,-0.013273878568767133,-0.859417043740275,0.5382985549051855,0.9022919045683432,1,1,1,,7,5,0,3
11,A,8,8.0,8.0,7,1,0,0.5276300361483497,0.7866191559871982,-0.005521177097179128,-0.9430606842807551,2,1,1,,7,5,0,3
11,B,2,8.0,8.0,3,0,0,-0.554875950026405,-1.3720479439498974,-0.11636638099560268,1.0599350422644598,3,1,1,,7,5,0,3
11,A,4,9.0,8.0,8,0,0,-0.6222922841011447,1.7030545999405142,-0.10318375829411837,-1.0901344016612697,4,1,1,,7,5,0,3
11,B,5,8.0,8.0,8,0,0,-0.2744541311094342,-0.9683625583628382,-0.5002540693357358,1.5045120189493424,5,1,1,,7,5,0,3
11,A,8,8.0,8.0,7,0,0,-0.6916811477280895,0.7654504900543072,-0.6811780616788669,-0.897935724732584,6,1,1,,7,5,0,3
11,B,2,8.0,8.0,9,1,0,0.36429575921190555,-1.2517253945053997,0.2809957885877362,1.0534683567499343,7,1,1,,7,5,0,3
11,A,6,8.0,8.0,9,0,0,-0.1938604316524009,1.4345451661054913,0.08566831465470155,-1.0769435768213678,8,1,1,,7,5,0,3
11,B,6,8.0,8.0,8,0,0,-0.2929168796833864,-0.8016413259605057,-0.09712125689997066,1.26668483930683,9,1,1,,7,5,0,3
11,A,5,8.0,8.0,8,1,0,0.08780345916763145,1.0841262745176923,0.0013392088346031775,-0.8239058290214875,10,1,1,,7,5,0,3
11,B,8,8.0,8.0,8,1,0,0.5893371084701572,-0.6820760963792258,0.2268085144313164,1.0532789050485558,11,1,1,,7,5,0,3
11,A,9,9.0,8.0,8,0,0,-0.6077897158671944,1.5945889288128559,-0.087356095266912,-0.8954257913608025,12,1,1,,7,5,0,3
11,B,7,8.0,8.0,6,1,0,0.647300788467388,-0.7859948896204324,0.002636310243958536,1.2670255883505235,13,1,1,,7,5,0,3
11,A,8,7.0,8.0,7,1,0,0.7311841556192684,0.5198284922766044,0.47966522519041044,-0.8101365738437698,14,1,1,,7,5,0,3
11,B,2,9.0,8.0,3,0,0,-0.7498531710986982,-1.3859878815860764,-0.06816406139145115,1.0913800483695961,15,1,1,,7,5,0,3
11,A,2,4.0,8.0,4,0,0,-1.038192018437322,1.6205890730459867,-0.2150479948662255,-0.9923823537538254,16,1,1,,7,5,0,3
11,B,4,6.0,8.0,9,0,1,0.9985774534212207,-1.300313839243053,0.008611078905291293,1.2520871424910969,17,1,1,,7,5,0,3
11,A,7,8.0,8.0,8,1,0,0.4916304545437208,1.1474934139619861,0.6619009444181247,-1.340634560029902,18,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,0,0,-0.24499410058723886,-0.605953118362384,-0.05018197942510483,1.0836454661175903,19,1,1,,7,5,0,3
11,A,2,9.0,8.0,4,0,0,-0.4710158630743238,1.5186570677067006,-0.09498567771099709,-0.9434404379130665,20,1,1,,7,5,0,3
11,B,2,5.0,8.0,3,0,0,-0.9146382259398691,-1.3086944751356735,-0.18677492893253012,1.1681497988479546,21,1,1,,7,5,0,3
11,A,2,9.0,8.0,3,0,1,0.8674375712509858,1.6472658738667245,0.06275009586055473,-1.0523713185134493,22,1,1,,7,5,0,3
11,B,4,6.0,8.0,4,0,1,1.4860028846897673,-1.3110922298579655,0.3757609128006516,1.200560451710882,23,1,1,,7,5,0,3
11,A,7,8.0,4.0,8,1,0,0.4325489212015992,1.1395940671152018,1.0009640009694327,-1.404507588405788,24,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,0,0,-0.021326816366386833,-0.6276403733831684,0.12526998308682,1.0134256415782072,25,1,1,,7,5,0,3
11,A,9,9.0,8.0,8,0,0,-0.5588724586660812,1.5671448292346362,-0.16182808500242837,-0.919676790612353,26,1,1,,7,5,0,3
11,B,3,8.0,8.0,2,1,0,0.5719893907777239,-0.6365319516151265,0.008611078905291293,1.2520871424910969,27,1,1,,7,5,0,3
11,A,9,8.0,8.0,3,1,0,0.6981108193241921,1.4231905411182997,0.4919917870149443,-0.9049283717163054,28,1,1,,7,5,0,3
11,B,3,8.0,8.0,6,1,0,0.7822809039457644,-0.8206258285589799,0.3235580531210654,1.1775501512569988,29,1,1,,7,5,0,3
11,A,9,8.0,8.0,4,0,0,-0.5953004118084272,1.4475000662287154,-0.04276423059851401,-0.991647924262467,30,1,1,,7,5,0,3
11,B,3,8.0,8.0,5,0,0,-0.8052207528253156,-0.7687322996560244,-0.45812094600852604,1.2052753348647631,31,1,1,,7,5,0,3
11,A,9,8.0,8.0,9,0,0,-0.7445330670562258,1.4470005358266373,-0.28968122644223143,-0.9805497811371057,32,1,1,,7,5,0,3
11,B,3,8.0,8.0,7,1,0,0.47785078692223204,-0.7750245987488968,-0.12660333447794142,1.2516245222867575,33,1,1,,7,5,0,3
11,A,9,8.0,8.0,4,0,0,-0.6437720435259308,1.4899360247526658,-0.050253519505526735,-0.9674088532739388,34,1,1,B,7,5,0,3
12,B,1,8.0,8.0,7,1,0,0.1627271489852439,-0.7880237279652249,-0.41827778885864403,1.0352655425979336,1,1,1,,7,6,0,2
12,A,3,8.0,8.0,7,0,0,-0.5971798624743179,0.7825735796889278,0.0015754505802580596,-0.8712255174164382,2,1,1,,7,6,0,2
12,B,2,8.0,8.0,9,1,0,0.5775267949571483,-1.3540169659185448,0.29530271940816744,0.9981199517320546,3,1,1,,7,6,0,2
12,A,9,9.0,8.0,8,0,1,0.44400833783418897,1.6186209743068414,0.23177988340489686,-1.1761639118256153,4,1,1,,7,6,0,2
12,B,3,8.0,8.0,8,0,0,-0.48265516293102173,-0.7673845886914906,-0.021124517403946913,1.3482514536838028,5,1,1,,7,6,0,2
12,A,4,9.0,8.0,9,0,0,-0.6415927051304103,1.5944776442452344,-0.2452405190848688,-1.0046899621220557,6,1,1,,7,6,0,2
12,B,5,8.0,4.0,8,1,0,-0.349196048055773,-0.9686804957049171,-0.9603230783359703,1.565819036989053,7,1,1,,7,6,0,2
12,A,8,8.0,8.0,7,0,0,-0.5127767270229308,0.8493608445010666,-0.18524187273200882,-1.0044339194730896,8,1,1,,7,6,0,2
12,B,2,9.0,8.0,9,0,1,0.9052383178395442,-1.378689512088563,0.16538670505294092,1.0999751869202037,9,1,1,,7,6,0,2
12,A,9,3.0,8.0,8,0,1,1.1262800315751826,1.600297749431243,0.3419183313589958,-1.0634944134591207,10,1,1,,7,6,0,2
12,B,3,8.0,8.0,8,1,0,0.5507076287021281,-0.8927288594103224,0.7816510009107026,1.394626836680575,11,1,1,,7,6,0,2
12,A,9,9.0,8.0,4,0,0,-0.5833643298799109,1.5392635257590783,-0.05770807276957573,-0.9432822041356097,12,1,1,,7,6,0,2
12,B,3,8.0,8.0,1,0,0,-0.6405575910211094,-0.7101511804061437,-0.2349744899749467,1.1372816803310972,13,1,1,,7,6,0,2
12,A,9,8.0,8.0,6,0,0,-0.7426759080003121,1.468363578220271,-0.25877700803422193,-0.9320976217853844,14,1,1,,7,6,0,2
12,B,3,8.0,8.0,5,0,0,-0.6814281300483226,-0.6644766235277801,-0.28643357467794595,1.2134356407373061,15,1,1,,7,6,0,2
12,A,2,9.0,8.0,9,0,1,0.4669182426036352,1.6118518272704392,0.21035781912095958,-0.930108384065635,16,1,1,,7,6,0,2
12,B,9,8.0,8.0,3,0,0,-0.6792733640519947,-1.2435064947860077,-0.13293868982323986,1.2063934217292651,17,1,1,,7,6,0,2
12,A,8,8.0,8.0,2,0,0,-0.791117727614502,0.8401112730641179,-0.50344306543125,-1.0794738726179645,18,1,1,,7,6,0,2
12,B,2,8.0,8.0,3,0,0,-0.5471112972257689,-1.372013742657978,-0.27365196803999275,1.0278712515445527,19,1,1,,7,6,0,2
12,A,2,4.0,8.0,6,0,0,-0.9128043975032886,1.5867007458771993,-0.277365988325978,-1.1032930211690322,20,1,1,,7,6,0,2
12,B,2,9.0,8.0,3,0,0,-0.7740555295616264,-1.3992075342985464,-0.26398750643042074,1.167883213662644,21,1,1,,7,6,0,2
12,A,2,9.0,8.0,4,0,0,-0.6568973259516613,1.6150051211927792,-0.32970366981259797,-1.0787276435052744,22,1,1,,7,6,0,2
12,B,9,9.0,8.0,3,0,0,-0.6339370427774786,-1.398588972232921,-0.19311154266395336,1.1451233564521524,23,1,1,,7,6,0,2
12,A,7,8.0,8.0,2,0,0,-0.6699858643261968,0.8073648615451562,-0.41450888355512466,-1.1287919505146302,24,1,1,,7,6,0,2
12,B,3,7.0,8.0,7,1,0,0.40520607774660444,-0.31839352051595576,-0.0008569920743770176,0.8511892902283021,25,1,1,,7,6,0,2
12,A,9,8.0,8.0,4,0,0,-0.4126246430467931,1.4266425923344066,0.001516186115059751,-0.8593547279490054,26,1,1,,7,6,0,2
12,B,7,8.0,8.0,1,0,0,-0.8528790700595156,-0.8157274581329622,-0.36065346190008435,1.28069101759285,27,1,1,,7,6,0,2
12,A,8,8.0,8.0,7,1,0,-0.1808298355348824,0.775689190336891,-0.15438937799882144,-0.9196452823204577,28,1,1,,7,6,0,2
12,B,9,8.0,8.0,9,1,0,0.6085213019904345,-1.3538805947809482,0.31850104256058664,1.022032906724429,29,1,1,,7,6,0,2
12,A,7,8.0,8.0,8,0,0,-0.5810995861498055,0.7405527639591968,0.079332847033923,-1.176824397937769,30,1,1,,7,6,0,2
12,B,7,7.0,8.0,7,0,0,-0.7881177398076052,-0.4417633087004213,-0.4000598255516047,0.8907977857152858,31,1,1,,7,6,0,2
12,A,8,2.0,8.0,2,0,0,-0.8995434268561409,0.4780485768182956,-0.5954436366458729,-0.5513052825498143,32,1,1,,7,6,0,2
12,B,4,5.0,8.0,3,0,0,-0.9377987799578489,-1.3087959274561776,0.020432579276170527,1.2446276352299008,33,1,1,,7,6,0,2
12,A,5,8.0,8.0,8,1,0,0.26987810566869297,1.1849893915917484,-0.5770140051559306,-1.1922863783992896,34,1,1,,7,6,0,2
12,B,3,7.0,8.0,7,1,0,0.5643768239405814,-0.5132132409307255,0.4366121722150045,1.0697063849845005,35,1,1,,7,6,0,2
12,A,2,9.0,8.0,3,0,1,0.9085111993674191,1.585810081263294,0.4870494831528793,-0.9530325247391401,36,1,1,,7,6,0,2
12,B,2,6.0,8.0,9,0,1,1.0281187340695954,-1.2872997077284134,0.37380940320566486,1.238324952988392,37,1,1,,7,6,0,2
12,A,2,9.0,8.0,4,0,0,-0.65498343314539,1.5668274223645593,0.04089506252557562,-1.1393238205782281,38,1,1,,7,6,0,2
12,B,4,8.0,8.0,3,0,0,-0.8250620112956544,-1.2441415988437519,-0.2105321687770273,1.1680677742815995,39,1,1,B,7,6,0,2
13,B,1,8.0,8.0,7,1,0,-0.1454019370149406,-0.7543462567447099,0.7059199384281742,1.0154643360001157,1,1,1,,8,6,0,1
13,A,7,8.0,8.0,8,1,0,0.41483130578659927,0.9181212736331563,-0.035375710809387395,-0.9191411735602303,2,1,1,,8,6,0,1
13,B,7,7.0,8.0,1,0,0,-0.5093337333348319,-0.39718411449059293,-0.22155154395542082,0.9158639024023566,3,1,1,,8,6,0,1
13,A,8,2.0,7.0,2,0,0,-0.8973524521368356,0.4329630746111868,-0.46879146500620517,-0.4404682748765871,4,1,1,,8,6,0,1
13,B,4,8.0,8.0,9,0,0,-0.4456964794035261,-1.3585189933839386,-0.20603683423506114,1.0909000357736567,5,1,1,,8,6,0,1
13,A,7,8.0,9.0,8,0,0,-0.12091922968801952,1.2291016082326192,-0.6167678373463255,-1.517968067884901,6,1,1,,8,6,0,1
13,B,3,8.0,8.0,8,1,0,0.16321454374363878,-0.8114642889144896,0.12315070992698145,1.1153490841588571,7,1,1,,8,6,0,1
13,A,2,8.0,8.0,8,1,0,0.6499751007514337,1.3137763377190013,0.3671829564586329,-0.941478651770379,8,1,1,,8,6,0,1
13,B,2,8.0,8.0,9,0,0,-0.2501515478280001,-1.267203620032312,0.003120688995570354,1.191681030804802,9,1,1,,8,6,0,1
13,A,9,9.0,8.0,4,0,0,-0.7052916405337127,1.5735811477543151,-0.1405622982636171,-1.0409497639294598,10,1,1,,8,6,0,1
13,B,7,8.0,8.0,1,0,0,-0.6572041066071599,-0.7448773810005589,-0.29145184844668565,1.2435596819734964,11,1,1,,8,6,0,1
13,A,8,7.0,8.0,2,0,0,-0.7643717113868347,0.6372057682865689,-0.4998832623087119,-0.8260109925022716,12,1,1,,8,6,0,1
13,B,2,9.0,8.0,3,0,0,-0.683713901947661,-1.451577926845788,-0.27365196803999275,1.0278712515445527,13,1,1,,8,6,0,1
13,A,4,9.0,8.0,4,0,0,-0.8272029920931295,1.7090713269370579,-0.2991972412124938,-1.066245102861265,14,1,1,A,8,6,0,1
15,A,1,8.0,8.0,7,1,0,-0.09344169624011699,0.8343362222344837,0.7454543130906705,-0.8207805023787973,1,1,1,,10,6,2,3
15,B,3,8.0,8.0,8,1,0,0.4384775144370703,-0.5694217938095468,0.017063828649576417,0.924822337780172,2,1,1,,10,6,2,3
15,A,9,9.0,8.0,9,0,0,-0.48653339745500374,1.5465525678034961,-0.042805547724412224,-0.9311818539711663,3,1,1,,10,6,2,3
15,B,5,8.0,8.0,8,1,0,0.5151618127971654,-0.7865481360185808,0.12698721462652082,1.2148559478474958,4,1,1,,10,6,2,3
15,A,7,8.0,8.0,1,1,0,0.8223877457353067,0.8210326162891644,0.3731628356522576,-0.9054311640493417,5,1,1,,10,6,2,3
15,B,7,7.0,8.0,7,1,0,0.9019985108933296,-0.4567660096125697,0.41491357246068794,0.8029251753019627,6,1,1,,10,6,2,3
